Month,crop_name,Price,Rainfall,Temperature,season,typhoon_count
2020-10,Pepper_Panigang,140.56,351.93,31.5,Wet,3
2020-10,Bell_Pepper,197.26,351.93,31.5,Wet,3
2020-10,Black_Pepper,441.29,351.93,31.5,Wet,3
2020-10,Ginger,146.26,351.93,31.5,Wet,3
2020-10,Turmeric,174.57,351.93,31.5,Wet,3
2020-10,Onion,129.4,351.93,31.5,Wet,3
2020-10,Garlic,218.89,351.93,31.5,Wet,3
2020-10,Lemon_Grass,38.3,351.93,31.5,Wet,3
2020-10,Gabi,38.42,351.93,31.5,Wet,3
2020-10,Bundo,49.86,351.93,31.5,Wet,3
2020-10,San_Fernando,55.2,351.93,31.5,Wet,3
2020-10,Camote,38.41,351.93,31.5,Wet,3
2020-10,Ubi,60.49,351.93,31.5,Wet,3
2020-10,Cassava,24.03,351.93,31.5,Wet,3
2020-10,Radish,36.91,351.93,31.5,Wet,3
2020-10,Turnips,35.11,351.93,31.5,Wet,3
2020-10,Banana_Saba,25.87,351.93,31.5,Wet,3
2020-10,Banana_Lakatan,95.04,351.93,31.5,Wet,3
2020-10,Calamansi,70.55,351.93,31.5,Wet,3
2020-10,Lanzones,115.18,351.93,31.5,Wet,3
2020-10,Rambutan,66.33,351.93,31.5,Wet,3
2020-10,Papaya,26.33,351.93,31.5,Wet,3
2020-10,Guyabano,73.58,351.93,31.5,Wet,3
2020-10,Pineapple,41.05,351.93,31.5,Wet,3
2020-10,Avocado,96.93,351.93,31.5,Wet,3
2020-10,Jackfruit,35.33,351.93,31.5,Wet,3
2020-10,Watermelon,30.14,351.93,31.5,Wet,3
2020-10,Melon,53.81,351.93,31.5,Wet,3
2020-10,Dragon_Fruit,236.7,351.93,31.5,Wet,3
2020-11,Palay,16.36,257.03,27.45,Dry,1
2020-11,Mais_White,11.26,257.03,27.45,Dry,1
2020-11,Mais_Yellow,17.75,257.03,27.45,Dry,1
2020-11,Eggplant,68.62,257.03,27.45,Dry,1
2020-11,Okra,53.31,257.03,27.45,Dry,1
2020-11,Tomato,63.1,257.03,27.45,Dry,1
2020-11,Ampalaya,112.77,257.03,27.45,Dry,1
2020-11,Squash,34.37,257.03,27.45,Dry,1
2020-11,Patola,44.18,257.03,27.45,Dry,1
2020-11,Upo,54.54,257.03,27.45,Dry,1
2020-11,Cucumber,63.22,257.03,27.45,Dry,1
2020-11,Pechay,59.31,257.03,27.45,Dry,1
2020-11,Mustard,35.78,257.03,27.45,Dry,1
2020-11,Kangkong,11.06,257.03,27.45,Dry,1
2020-11,Lettuce,109.67,257.03,27.45,Dry,1
2020-11,Cabbage,88.53,257.03,27.45,Dry,1
2020-11,Sitao,76.9,257.03,27.45,Dry,1
2020-11,Mungbean,76.24,257.03,27.45,Dry,1
2020-11,Winged_Bean,96.12,257.03,27.45,Dry,1
2020-11,Peanut,85.21,257.03,27.45,Dry,1
2020-11,Beans,85.49,257.03,27.45,Dry,1
2020-11,Hot_Pepper,162.88,257.03,27.45,Dry,1
2020-11,Pepper_Panigang,126.8,257.03,27.45,Dry,1
2020-11,Bell_Pepper,150.76,257.03,27.45,Dry,1
2020-11,Black_Pepper,318.67,257.03,27.45,Dry,1
2020-11,Ginger,86.09,257.03,27.45,Dry,1
2020-11,Turmeric,107.84,257.03,27.45,Dry,1
2020-11,Onion,82.84,257.03,27.45,Dry,1
2020-11,Garlic,135.22,257.03,27.45,Dry,1
2020-11,Lemon_Grass,23.88,257.03,27.45,Dry,1
2020-11,Gabi,52.28,257.03,27.45,Dry,1
2020-11,Bundo,32.24,257.03,27.45,Dry,1
2020-11,San_Fernando,40,257.03,27.45,Dry,1
2020-11,Camote,33.18,257.03,27.45,Dry,1
2020-11,Ubi,42.77,257.03,27.45,Dry,1
2020-11,Cassava,26.5,257.03,27.45,Dry,1
2020-11,Radish,33.55,257.03,27.45,Dry,1
2020-11,Turnips,24.18,257.03,27.45,Dry,1
2020-11,Banana_Saba,22.64,257.03,27.45,Dry,1
2020-11,Banana_Lakatan,74.83,257.03,27.45,Dry,1
2020-11,Calamansi,34.35,257.03,27.45,Dry,1
2020-11,Lanzones,89.69,257.03,27.45,Dry,1
2020-11,Rambutan,88.53,257.03,27.45,Dry,1
2020-11,Papaya,24.23,257.03,27.45,Dry,1
2020-11,Guyabano,94.59,257.03,27.45,Dry,1
2020-11,Pineapple,71.76,257.03,27.45,Dry,1
2020-11,Avocado,81.52,257.03,27.45,Dry,1
2020-11,Jackfruit,34.11,257.03,27.45,Dry,1
2020-11,Watermelon,38.43,257.03,27.45,Dry,1
2020-11,Melon,51.19,257.03,27.45,Dry,1
2020-11,Dragon_Fruit,215.77,257.03,27.45,Dry,1
2020-12,Palay,22.56,394.23,28.83,Dry,0
2020-12,Mais_White,12.49,394.23,28.83,Dry,0
2020-12,Mais_Yellow,15.96,394.23,28.83,Dry,0
2020-12,Eggplant,102.87,394.23,28.83,Dry,0
2020-12,Okra,83.88,394.23,28.83,Dry,0
2020-12,Tomato,66.25,394.23,28.83,Dry,0
2020-12,Ampalaya,86.06,394.23,28.83,Dry,0
2020-12,Squash,26.01,394.23,28.83,Dry,0
2020-12,Patola,75.51,394.23,28.83,Dry,0
2020-12,Upo,31.93,394.23,28.83,Dry,0
2020-12,Cucumber,63.46,394.23,28.83,Dry,0
2020-12,Pechay,69.22,394.23,28.83,Dry,0
2020-12,Mustard,69.6,394.23,28.83,Dry,0
2020-12,Kangkong,11.5,394.23,28.83,Dry,0
2020-12,Lettuce,103.25,394.23,28.83,Dry,0
2020-12,Cabbage,61.9,394.23,28.83,Dry,0
2020-12,Sitao,72.01,394.23,28.83,Dry,0
2020-12,Mungbean,76.86,394.23,28.83,Dry,0
2020-12,Winged_Bean,129.76,394.23,28.83,Dry,0
2020-12,Peanut,73.51,394.23,28.83,Dry,0
2020-12,Beans,61.3,394.23,28.83,Dry,0
2020-12,Hot_Pepper,273.41,394.23,28.83,Dry,0
2020-12,Pepper_Panigang,131.2,394.23,28.83,Dry,0
2020-12,Bell_Pepper,214.15,394.23,28.83,Dry,0
2020-12,Black_Pepper,512.95,394.23,28.83,Dry,0
2020-12,Ginger,115.4,394.23,28.83,Dry,0
2020-12,Turmeric,184.13,394.23,28.83,Dry,0
2020-12,Onion,111.45,394.23,28.83,Dry,0
2020-12,Garlic,193.52,394.23,28.83,Dry,0
2020-12,Lemon_Grass,44.86,394.23,28.83,Dry,0
2020-12,Gabi,53.34,394.23,28.83,Dry,0
2020-12,Bundo,38.65,394.23,28.83,Dry,0
2020-12,San_Fernando,34.01,394.23,28.83,Dry,0
2020-12,Camote,36.41,394.23,28.83,Dry,0
2020-12,Ubi,53.58,394.23,28.83,Dry,0
2020-12,Cassava,24.43,394.23,28.83,Dry,0
2020-12,Radish,20.17,394.23,28.83,Dry,0
2020-12,Turnips,27.38,394.23,28.83,Dry,0
2020-12,Banana_Saba,31.77,394.23,28.83,Dry,0
2020-12,Banana_Lakatan,93.19,394.23,28.83,Dry,0
2020-12,Calamansi,31.08,394.23,28.83,Dry,0
2020-12,Lanzones,99.99,394.23,28.83,Dry,0
2020-12,Rambutan,108.92,394.23,28.83,Dry,0
2020-12,Papaya,20.47,394.23,28.83,Dry,0
2020-12,Guyabano,98.15,394.23,28.83,Dry,0
2020-12,Pineapple,51.74,394.23,28.83,Dry,0
2020-12,Avocado,115.47,394.23,28.83,Dry,0
2020-12,Jackfruit,32.66,394.23,28.83,Dry,0
2020-12,Watermelon,28.55,394.23,28.83,Dry,0
2020-12,Melon,47.3,394.23,28.83,Dry,0
2020-12,Dragon_Fruit,201.26,394.23,28.83,Dry,0
2021-01,Palay,17.43,178.52,31.05,Dry,3
2021-01,Mais_White,15.29,178.52,31.05,Dry,3
2021-01,Mais_Yellow,18.69,178.52,31.05,Dry,3
2021-01,Eggplant,78.31,178.52,31.05,Dry,3
2021-01,Okra,84.01,178.52,31.05,Dry,3
2021-01,Tomato,46.83,178.52,31.05,Dry,3
2021-01,Ampalaya,89.37,178.52,31.05,Dry,3
2021-01,Squash,23.37,178.52,31.05,Dry,3
2021-01,Patola,66.6,178.52,31.05,Dry,3
2021-01,Upo,55.35,178.52,31.05,Dry,3
2021-01,Cucumber,68.41,178.52,31.05,Dry,3
2021-01,Pechay,76.76,178.52,31.05,Dry,3
2021-01,Mustard,33.5,178.52,31.05,Dry,3
2021-01,Kangkong,18.46,178.52,31.05,Dry,3
2021-01,Lettuce,115.21,178.52,31.05,Dry,3
2021-01,Cabbage,86.01,178.52,31.05,Dry,3
2021-01,Sitao,48.36,178.52,31.05,Dry,3
2021-01,Mungbean,108.95,178.52,31.05,Dry,3
2021-01,Winged_Bean,108.53,178.52,31.05,Dry,3
2021-01,Peanut,93.68,178.52,31.05,Dry,3
2021-01,Beans,96.08,178.52,31.05,Dry,3
2021-01,Hot_Pepper,194.31,178.52,31.05,Dry,3
2021-01,Pepper_Panigang,85.88,178.52,31.05,Dry,3
2021-01,Bell_Pepper,211.57,178.52,31.05,Dry,3
2021-01,Black_Pepper,492.37,178.52,31.05,Dry,3
2021-01,Ginger,149.69,178.52,31.05,Dry,3
2021-01,Turmeric,198.48,178.52,31.05,Dry,3
2021-01,Onion,154.51,178.52,31.05,Dry,3
2021-01,Garlic,114.38,178.52,31.05,Dry,3
2021-01,Lemon_Grass,48.19,178.52,31.05,Dry,3
2021-01,Gabi,53.96,178.52,31.05,Dry,3
2021-01,Bundo,35.99,178.52,31.05,Dry,3
2021-01,San_Fernando,48.38,178.52,31.05,Dry,3
2021-01,Camote,36.19,178.52,31.05,Dry,3
2021-01,Ubi,63.92,178.52,31.05,Dry,3
2021-01,Cassava,23.67,178.52,31.05,Dry,3
2021-01,Radish,35.34,178.52,31.05,Dry,3
2021-01,Turnips,35.16,178.52,31.05,Dry,3
2021-01,Banana_Saba,39.78,178.52,31.05,Dry,3
2021-01,Banana_Lakatan,76.24,178.52,31.05,Dry,3
2021-01,Calamansi,64.52,178.52,31.05,Dry,3
2021-01,Lanzones,80.78,178.52,31.05,Dry,3
2021-01,Rambutan,72.28,178.52,31.05,Dry,3
2021-01,Papaya,22.32,178.52,31.05,Dry,3
2021-01,Guyabano,84.79,178.52,31.05,Dry,3
2021-01,Pineapple,60.84,178.52,31.05,Dry,3
2021-01,Avocado,102.78,178.52,31.05,Dry,3
2021-01,Jackfruit,20.54,178.52,31.05,Dry,3
2021-01,Watermelon,28.21,178.52,31.05,Dry,3
2021-01,Melon,44.78,178.52,31.05,Dry,3
2021-01,Dragon_Fruit,189.68,178.52,31.05,Dry,3
2021-02,Palay,16.51,396.23,26.25,Dry,3
2021-02,Mais_White,16.82,396.23,26.25,Dry,3
2021-02,Mais_Yellow,19.36,396.23,26.25,Dry,3
2021-02,Eggplant,53.34,396.23,26.25,Dry,3
2021-02,Okra,112.37,396.23,26.25,Dry,3
2021-02,Tomato,50.94,396.23,26.25,Dry,3
2021-02,Ampalaya,76.3,396.23,26.25,Dry,3
2021-02,Squash,26.3,396.23,26.25,Dry,3
2021-02,Patola,73.87,396.23,26.25,Dry,3
2021-02,Upo,52.64,396.23,26.25,Dry,3
2021-02,Cucumber,49.88,396.23,26.25,Dry,3
2021-02,Pechay,55.69,396.23,26.25,Dry,3
2021-02,Mustard,53.97,396.23,26.25,Dry,3
2021-02,Kangkong,15.24,396.23,26.25,Dry,3
2021-02,Lettuce,109.28,396.23,26.25,Dry,3
2021-02,Cabbage,82.65,396.23,26.25,Dry,3
2021-02,Sitao,67.14,396.23,26.25,Dry,3
2021-02,Mungbean,117.53,396.23,26.25,Dry,3
2021-02,Winged_Bean,103.27,396.23,26.25,Dry,3
2021-02,Peanut,86.11,396.23,26.25,Dry,3
2021-02,Beans,99.15,396.23,26.25,Dry,3
2021-02,Hot_Pepper,282.23,396.23,26.25,Dry,3
2021-02,Pepper_Panigang,120.17,396.23,26.25,Dry,3
2021-02,Bell_Pepper,223.6,396.23,26.25,Dry,3
2021-02,Black_Pepper,393.21,396.23,26.25,Dry,3
2021-02,Ginger,193.09,396.23,26.25,Dry,3
2021-02,Turmeric,123.82,396.23,26.25,Dry,3
2021-02,Onion,149.32,396.23,26.25,Dry,3
2021-02,Garlic,239.3,396.23,26.25,Dry,3
2021-02,Lemon_Grass,58.82,396.23,26.25,Dry,3
2021-02,Gabi,42.58,396.23,26.25,Dry,3
2021-02,Bundo,34.6,396.23,26.25,Dry,3
2021-02,San_Fernando,55.24,396.23,26.25,Dry,3
2021-02,Camote,33.2,396.23,26.25,Dry,3
2021-02,Ubi,67.12,396.23,26.25,Dry,3
2021-02,Cassava,28.17,396.23,26.25,Dry,3
2021-02,Radish,33.79,396.23,26.25,Dry,3
2021-02,Turnips,26.51,396.23,26.25,Dry,3
2021-02,Banana_Saba,35.95,396.23,26.25,Dry,3
2021-02,Banana_Lakatan,69.93,396.23,26.25,Dry,3
2021-02,Calamansi,76.33,396.23,26.25,Dry,3
2021-02,Lanzones,112.89,396.23,26.25,Dry,3
2021-02,Rambutan,77.83,396.23,26.25,Dry,3
2021-02,Papaya,28.41,396.23,26.25,Dry,3
2021-02,Guyabano,97.96,396.23,26.25,Dry,3
2021-02,Pineapple,70.57,396.23,26.25,Dry,3
2021-02,Avocado,131.99,396.23,26.25,Dry,3
2021-02,Jackfruit,20.45,396.23,26.25,Dry,3
2021-02,Watermelon,22.95,396.23,26.25,Dry,3
2021-02,Melon,51.25,396.23,26.25,Dry,3
2021-02,Dragon_Fruit,188.21,396.23,26.25,Dry,3
2021-03,Palay,16.21,317.01,29.85,Dry,3
2021-03,Mais_White,10.09,317.01,29.85,Dry,3
2021-03,Mais_Yellow,13.09,317.01,29.85,Dry,3
2021-03,Eggplant,74.38,317.01,29.85,Dry,3
2021-03,Okra,78.21,317.01,29.85,Dry,3
2021-03,Tomato,34.19,317.01,29.85,Dry,3
2021-03,Ampalaya,94.71,317.01,29.85,Dry,3
2021-03,Squash,27.15,317.01,29.85,Dry,3
2021-03,Patola,69.85,317.01,29.85,Dry,3
2021-03,Upo,45.27,317.01,29.85,Dry,3
2021-03,Cucumber,34,317.01,29.85,Dry,3
2021-03,Pechay,75.52,317.01,29.85,Dry,3
2021-03,Mustard,67.36,317.01,29.85,Dry,3
2021-03,Kangkong,18.61,317.01,29.85,Dry,3
2021-03,Lettuce,187.83,317.01,29.85,Dry,3
2021-03,Cabbage,72.25,317.01,29.85,Dry,3
2021-03,Sitao,58.18,317.01,29.85,Dry,3
2021-03,Mungbean,105.26,317.01,29.85,Dry,3
2021-03,Winged_Bean,118.47,317.01,29.85,Dry,3
2021-03,Peanut,74.39,317.01,29.85,Dry,3
2021-03,Beans,99.24,317.01,29.85,Dry,3
2021-03,Hot_Pepper,173.87,317.01,29.85,Dry,3
2021-03,Pepper_Panigang,110.43,317.01,29.85,Dry,3
2021-03,Bell_Pepper,207.29,317.01,29.85,Dry,3
2021-03,Black_Pepper,584.18,317.01,29.85,Dry,3
2021-03,Ginger,137.51,317.01,29.85,Dry,3
2021-03,Turmeric,111.53,317.01,29.85,Dry,3
2021-03,Onion,150.74,317.01,29.85,Dry,3
2021-03,Garlic,201.04,317.01,29.85,Dry,3
2021-03,Lemon_Grass,31.24,317.01,29.85,Dry,3
2021-03,Gabi,38.61,317.01,29.85,Dry,3
2021-03,Bundo,30.72,317.01,29.85,Dry,3
2021-03,San_Fernando,54.47,317.01,29.85,Dry,3
2021-03,Camote,35.19,317.01,29.85,Dry,3
2021-03,Ubi,73.95,317.01,29.85,Dry,3
2021-03,Cassava,27.97,317.01,29.85,Dry,3
2021-03,Radish,25.64,317.01,29.85,Dry,3
2021-03,Turnips,33.01,317.01,29.85,Dry,3
2021-03,Banana_Saba,22.76,317.01,29.85,Dry,3
2021-03,Banana_Lakatan,61.93,317.01,29.85,Dry,3
2021-03,Calamansi,69.88,317.01,29.85,Dry,3
2021-03,Lanzones,98.18,317.01,29.85,Dry,3
2021-03,Rambutan,119.08,317.01,29.85,Dry,3
2021-03,Papaya,20.86,317.01,29.85,Dry,3
2021-03,Guyabano,98.54,317.01,29.85,Dry,3
2021-03,Pineapple,67.5,317.01,29.85,Dry,3
2021-03,Avocado,95.85,317.01,29.85,Dry,3
2021-03,Jackfruit,30.59,317.01,29.85,Dry,3
2021-03,Watermelon,36.47,317.01,29.85,Dry,3
2021-03,Melon,31.44,317.01,29.85,Dry,3
2021-03,Dragon_Fruit,170.47,317.01,29.85,Dry,3
2021-04,Palay,18.42,133.61,30.86,Dry,0
2021-04,Mais_White,12.69,133.61,30.86,Dry,0
2021-04,Mais_Yellow,13.4,133.61,30.86,Dry,0
2021-04,Eggplant,79.33,133.61,30.86,Dry,0
2021-04,Okra,92.11,133.61,30.86,Dry,0
2021-04,Tomato,50.97,133.61,30.86,Dry,0
2021-04,Ampalaya,111.94,133.61,30.86,Dry,0
2021-04,Squash,23.8,133.61,30.86,Dry,0
2021-04,Patola,69.55,133.61,30.86,Dry,0
2021-04,Upo,69.97,133.61,30.86,Dry,0
2021-04,Cucumber,56.84,133.61,30.86,Dry,0
2021-04,Pechay,45.68,133.61,30.86,Dry,0
2021-04,Mustard,30.17,133.61,30.86,Dry,0
2021-04,Kangkong,20.23,133.61,30.86,Dry,0
2021-04,Lettuce,169.03,133.61,30.86,Dry,0
2021-04,Cabbage,63.35,133.61,30.86,Dry,0
2021-04,Sitao,74,133.61,30.86,Dry,0
2021-04,Mungbean,90,133.61,30.86,Dry,0
2021-04,Winged_Bean,138.51,133.61,30.86,Dry,0
2021-04,Peanut,68.56,133.61,30.86,Dry,0
2021-04,Beans,53.27,133.61,30.86,Dry,0
2021-04,Hot_Pepper,178.93,133.61,30.86,Dry,0
2021-04,Pepper_Panigang,91.05,133.61,30.86,Dry,0
2021-04,Bell_Pepper,154.39,133.61,30.86,Dry,0
2021-04,Black_Pepper,315.38,133.61,30.86,Dry,0
2021-04,Ginger,126.73,133.61,30.86,Dry,0
2021-04,Turmeric,126.53,133.61,30.86,Dry,0
2021-04,Onion,87.83,133.61,30.86,Dry,0
2021-04,Garlic,182.11,133.61,30.86,Dry,0
2021-04,Lemon_Grass,51.11,133.61,30.86,Dry,0
2021-04,Gabi,32.43,133.61,30.86,Dry,0
2021-04,Bundo,40.96,133.61,30.86,Dry,0
2021-04,San_Fernando,38.52,133.61,30.86,Dry,0
2021-04,Camote,26.05,133.61,30.86,Dry,0
2021-04,Ubi,59.07,133.61,30.86,Dry,0
2021-04,Cassava,17.69,133.61,30.86,Dry,0
2021-04,Radish,23.5,133.61,30.86,Dry,0
2021-04,Turnips,26.35,133.61,30.86,Dry,0
2021-04,Banana_Saba,30.3,133.61,30.86,Dry,0
2021-04,Banana_Lakatan,90.27,133.61,30.86,Dry,0
2021-04,Calamansi,77.12,133.61,30.86,Dry,0
2021-04,Lanzones,126.93,133.61,30.86,Dry,0
2021-04,Rambutan,114.43,133.61,30.86,Dry,0
2021-04,Papaya,23.9,133.61,30.86,Dry,0
2021-04,Guyabano,97.46,133.61,30.86,Dry,0
2021-04,Pineapple,46.71,133.61,30.86,Dry,0
2021-04,Avocado,124.52,133.61,30.86,Dry,0
2021-04,Jackfruit,35.08,133.61,30.86,Dry,0
2021-04,Watermelon,27.42,133.61,30.86,Dry,0
2021-04,Melon,48,133.61,30.86,Dry,0
2021-04,Dragon_Fruit,217.61,133.61,30.86,Dry,0
2021-05,Palay,19.28,119.15,29.71,Wet,3
2021-05,Mais_White,17.75,119.15,29.71,Wet,3
2021-05,Mais_Yellow,15.5,119.15,29.71,Wet,3
2021-05,Eggplant,74.89,119.15,29.71,Wet,3
2021-05,Okra,107.86,119.15,29.71,Wet,3
2021-05,Tomato,68.58,119.15,29.71,Wet,3
2021-05,Ampalaya,91.01,119.15,29.71,Wet,3
2021-05,Squash,34.68,119.15,29.71,Wet,3
2021-05,Patola,58.08,119.15,29.71,Wet,3
2021-05,Upo,31.38,119.15,29.71,Wet,3
2021-05,Cucumber,67.61,119.15,29.71,Wet,3
2021-05,Pechay,59.41,119.15,29.71,Wet,3
2021-05,Mustard,66.75,119.15,29.71,Wet,3
2021-05,Kangkong,23.3,119.15,29.71,Wet,3
2021-05,Lettuce,122.81,119.15,29.71,Wet,3
2021-05,Cabbage,69.46,119.15,29.71,Wet,3
2021-05,Sitao,46.96,119.15,29.71,Wet,3
2021-05,Mungbean,83.4,119.15,29.71,Wet,3
2021-05,Winged_Bean,152.7,119.15,29.71,Wet,3
2021-05,Peanut,99.25,119.15,29.71,Wet,3
2021-05,Beans,52.52,119.15,29.71,Wet,3
2021-05,Hot_Pepper,235.51,119.15,29.71,Wet,3
2021-05,Pepper_Panigang,127.47,119.15,29.71,Wet,3
2021-05,Bell_Pepper,208.3,119.15,29.71,Wet,3
2021-05,Black_Pepper,381.22,119.15,29.71,Wet,3
2021-05,Ginger,176.28,119.15,29.71,Wet,3
2021-05,Turmeric,190.93,119.15,29.71,Wet,3
2021-05,Onion,126.66,119.15,29.71,Wet,3
2021-05,Garlic,186.05,119.15,29.71,Wet,3
2021-05,Lemon_Grass,50.68,119.15,29.71,Wet,3
2021-05,Gabi,39.53,119.15,29.71,Wet,3
2021-05,Bundo,58.87,119.15,29.71,Wet,3
2021-05,San_Fernando,39.04,119.15,29.71,Wet,3
2021-05,Camote,35.99,119.15,29.71,Wet,3
2021-05,Ubi,53.2,119.15,29.71,Wet,3
2021-05,Cassava,16.46,119.15,29.71,Wet,3
2021-05,Radish,29.06,119.15,29.71,Wet,3
2021-05,Turnips,23.33,119.15,29.71,Wet,3
2021-05,Banana_Saba,38.53,119.15,29.71,Wet,3
2021-05,Banana_Lakatan,92.68,119.15,29.71,Wet,3
2021-05,Calamansi,77.28,119.15,29.71,Wet,3
2021-05,Lanzones,80.67,119.15,29.71,Wet,3
2021-05,Rambutan,68.1,119.15,29.71,Wet,3
2021-05,Papaya,32.25,119.15,29.71,Wet,3
2021-05,Guyabano,84.98,119.15,29.71,Wet,3
2021-05,Pineapple,59.07,119.15,29.71,Wet,3
2021-05,Avocado,137.93,119.15,29.71,Wet,3
2021-05,Jackfruit,27.25,119.15,29.71,Wet,3
2021-05,Watermelon,30.47,119.15,29.71,Wet,3
2021-05,Melon,48.23,119.15,29.71,Wet,3
2021-05,Dragon_Fruit,223.84,119.15,29.71,Wet,3
2021-06,Palay,20.01,102.4,30.19,Wet,3
2021-06,Mais_White,15.4,102.4,30.19,Wet,3
2021-06,Mais_Yellow,18.8,102.4,30.19,Wet,3
2021-06,Eggplant,66.39,102.4,30.19,Wet,3
2021-06,Okra,78.67,102.4,30.19,Wet,3
2021-06,Tomato,53.85,102.4,30.19,Wet,3
2021-06,Ampalaya,65.85,102.4,30.19,Wet,3
2021-06,Squash,26.35,102.4,30.19,Wet,3
2021-06,Patola,40.53,102.4,30.19,Wet,3
2021-06,Upo,34.84,102.4,30.19,Wet,3
2021-06,Cucumber,54.2,102.4,30.19,Wet,3
2021-06,Pechay,61.97,102.4,30.19,Wet,3
2021-06,Mustard,30.83,102.4,30.19,Wet,3
2021-06,Kangkong,10.71,102.4,30.19,Wet,3
2021-06,Lettuce,184.04,102.4,30.19,Wet,3
2021-06,Cabbage,77.78,102.4,30.19,Wet,3
2021-06,Sitao,42.96,102.4,30.19,Wet,3
2021-06,Mungbean,60.9,102.4,30.19,Wet,3
2021-06,Winged_Bean,139.66,102.4,30.19,Wet,3
2021-06,Peanut,96.84,102.4,30.19,Wet,3
2021-06,Beans,58.06,102.4,30.19,Wet,3
2021-06,Hot_Pepper,174.4,102.4,30.19,Wet,3
2021-06,Pepper_Panigang,131.19,102.4,30.19,Wet,3
2021-06,Bell_Pepper,241.58,102.4,30.19,Wet,3
2021-06,Black_Pepper,473.43,102.4,30.19,Wet,3
2021-06,Ginger,176.87,102.4,30.19,Wet,3
2021-06,Turmeric,170.57,102.4,30.19,Wet,3
2021-06,Onion,88.74,102.4,30.19,Wet,3
2021-06,Garlic,229.03,102.4,30.19,Wet,3
2021-06,Lemon_Grass,29.37,102.4,30.19,Wet,3
2021-06,Gabi,31.4,102.4,30.19,Wet,3
2021-06,Bundo,55.04,102.4,30.19,Wet,3
2021-06,San_Fernando,40.92,102.4,30.19,Wet,3
2021-06,Camote,34.64,102.4,30.19,Wet,3
2021-06,Ubi,48.38,102.4,30.19,Wet,3
2021-06,Cassava,22.75,102.4,30.19,Wet,3
2021-06,Radish,20.42,102.4,30.19,Wet,3
2021-06,Turnips,34.18,102.4,30.19,Wet,3
2021-06,Banana_Saba,37.06,102.4,30.19,Wet,3
2021-06,Banana_Lakatan,70.72,102.4,30.19,Wet,3
2021-06,Calamansi,42.58,102.4,30.19,Wet,3
2021-06,Lanzones,98.51,102.4,30.19,Wet,3
2021-06,Rambutan,101.02,102.4,30.19,Wet,3
2021-06,Papaya,37.79,102.4,30.19,Wet,3
2021-06,Guyabano,67.39,102.4,30.19,Wet,3
2021-06,Pineapple,66.13,102.4,30.19,Wet,3
2021-06,Avocado,105.99,102.4,30.19,Wet,3
2021-06,Jackfruit,28.28,102.4,30.19,Wet,3
2021-06,Watermelon,21.33,102.4,30.19,Wet,3
2021-06,Melon,32.32,102.4,30.19,Wet,3
2021-06,Dragon_Fruit,231.42,102.4,30.19,Wet,3
2021-07,Palay,19.86,394.49,32.02,Wet,3
2021-07,Mais_White,14.33,394.49,32.02,Wet,3
2021-07,Mais_Yellow,13.77,394.49,32.02,Wet,3
2021-07,Eggplant,78.68,394.49,32.02,Wet,3
2021-07,Okra,52.73,394.49,32.02,Wet,3
2021-07,Tomato,51.6,394.49,32.02,Wet,3
2021-07,Ampalaya,72.05,394.49,32.02,Wet,3
2021-07,Squash,27.38,394.49,32.02,Wet,3
2021-07,Patola,43.5,394.49,32.02,Wet,3
2021-07,Upo,45.57,394.49,32.02,Wet,3
2021-07,Cucumber,56.1,394.49,32.02,Wet,3
2021-07,Pechay,61.98,394.49,32.02,Wet,3
2021-07,Mustard,53.15,394.49,32.02,Wet,3
2021-07,Kangkong,19.55,394.49,32.02,Wet,3
2021-07,Lettuce,153.63,394.49,32.02,Wet,3
2021-07,Cabbage,85.59,394.49,32.02,Wet,3
2021-07,Sitao,64.18,394.49,32.02,Wet,3
2021-07,Mungbean,62.18,394.49,32.02,Wet,3
2021-07,Winged_Bean,115.81,394.49,32.02,Wet,3
2021-07,Peanut,75.63,394.49,32.02,Wet,3
2021-07,Beans,75.42,394.49,32.02,Wet,3
2021-07,Hot_Pepper,211.5,394.49,32.02,Wet,3
2021-07,Pepper_Panigang,95.07,394.49,32.02,Wet,3
2021-07,Bell_Pepper,249.15,394.49,32.02,Wet,3
2021-07,Black_Pepper,422.43,394.49,32.02,Wet,3
2021-07,Ginger,140.53,394.49,32.02,Wet,3
2021-07,Turmeric,175.71,394.49,32.02,Wet,3
2021-07,Onion,40.97,394.49,32.02,Wet,3
2021-07,Garlic,101.36,394.49,32.02,Wet,3
2021-07,Lemon_Grass,35.78,394.49,32.02,Wet,3
2021-07,Gabi,55.7,394.49,32.02,Wet,3
2021-07,Bundo,44.12,394.49,32.02,Wet,3
2021-07,San_Fernando,48.12,394.49,32.02,Wet,3
2021-07,Camote,37.09,394.49,32.02,Wet,3
2021-07,Ubi,45.83,394.49,32.02,Wet,3
2021-07,Cassava,21.4,394.49,32.02,Wet,3
2021-07,Radish,34.35,394.49,32.02,Wet,3
2021-07,Turnips,24.88,394.49,32.02,Wet,3
2021-07,Banana_Saba,29.89,394.49,32.02,Wet,3
2021-07,Banana_Lakatan,78.43,394.49,32.02,Wet,3
2021-07,Calamansi,60.83,394.49,32.02,Wet,3
2021-07,Lanzones,89.52,394.49,32.02,Wet,3
2021-07,Rambutan,113.5,394.49,32.02,Wet,3
2021-07,Papaya,23.7,394.49,32.02,Wet,3
2021-07,Guyabano,95.73,394.49,32.02,Wet,3
